scenario,parameter_name,parameter_value,probe_count,side_weighted_gamma_threshold,count,pass_strong_signal_count,pass_strong_signal_rate,low_signal_unresolved_count,low_signal_unresolved_rate,fail_nonfinite_count,fail_nonfinite_rate,fail_branch_count,fail_branch_rate,fail_structure_count,fail_structure_rate,fail_fd_count,fail_fd_rate,fail_adjoint_count,fail_adjoint_rate
jvp_aligned_fault,relative_fault_magnitude,1e-06,4,1.0,24,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,24,1.0,0,0.0
jvp_aligned_fault,relative_fault_magnitude,1e-06,4,2.0,24,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,24,1.0,0,0.0
jvp_aligned_fault,relative_fault_magnitude,1e-06,4,4.0,24,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,24,1.0,0,0.0
jvp_aligned_fault,relative_fault_magnitude,1e-06,4,8.0,24,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,24,1.0,0,0.0
jvp_aligned_fault,relative_fault_magnitude,1e-06,4,16.0,24,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,24,1.0,0,0.0
jvp_aligned_fault,relative_fault_magnitude,1e-06,4,32.0,24,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,24,1.0,0,0.0
jvp_aligned_fault,relative_fault_magnitude,1e-06,4,64.0,24,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,24,1.0,0,0.0
jvp_aligned_fault,relative_fault_magnitude,1e-06,4,128.0,24,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,24,1.0,0,0.0
jvp_aligned_fault,relative_fault_magnitude,1e-06,8,0.25,24,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,24,1.0,0,0.0
jvp_aligned_fault,relative_fault_magnitude,1e-06,8,0.5,24,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,24,1.0,0,0.0
jvp_aligned_fault,relative_fault_magnitude,1e-06,8,1.0,24,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,24,1.0,0,0.0
jvp_aligned_fault,relative_fault_magnitude,1e-06,8,2.0,24,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,24,1.0,0,0.0
jvp_aligned_fault,relative_fault_magnitude,1e-06,8,4.0,24,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,24,1.0,0,0.0
jvp_aligned_fault,relative_fault_magnitude,1e-06,8,8.0,24,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,24,1.0,0,0.0
jvp_aligned_fault,relative_fault_magnitude,1e-06,8,16.0,24,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,24,1.0,0,0.0
jvp_aligned_fault,relative_fault_magnitude,1e-06,8,32.0,24,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,24,1.0,0,0.0
jvp_aligned_fault,relative_fault_magnitude,1e-06,8,64.0,24,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,24,1.0,0,0.0
jvp_aligned_fault,relative_fault_magnitude,1e-06,8,128.0,24,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,24,1.0,0,0.0
jvp_aligned_fault,relative_fault_magnitude,1e-06,16,0.25,24,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,24,1.0,0,0.0
jvp_aligned_fault,relative_fault_magnitude,1e-06,16,0.5,24,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,24,1.0,0,0.0
jvp_aligned_fault,relative_fault_magnitude,1e-06,16,1.0,24,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,24,1.0,0,0.0
jvp_aligned_fault,relative_fault_magnitude,1e-06,16,2.0,24,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,24,1.0,0,0.0
jvp_aligned_fault,relative_fault_magnitude,1e-06,16,4.0,24,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,24,1.0,0,0.0
jvp_aligned_fault,relative_fault_magnitude,1e-06,16,8.0,24,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,24,1.0,0,0.0
jvp_aligned_fault,relative_fault_magnitude,1e-06,16,16.0,24,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,24,1.0,0,0.0
jvp_aligned_fault,relative_fault_magnitude,1e-06,16,32.0,24,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,24,1.0,0,0.0
jvp_aligned_fault,relative_fault_magnitude,1e-06,16,64.0,24,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,24,1.0,0,0.0
jvp_aligned_fault,relative_fault_magnitude,1e-06,16,128.0,24,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,24,1.0,0,0.0
paired_cancellation_residual,component_difference_scale,1e-08,1,0.25,24,24,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
paired_cancellation_residual,component_difference_scale,1e-08,1,0.5,24,24,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
paired_cancellation_residual,component_difference_scale,1e-08,1,1.0,24,24,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
paired_cancellation_residual,component_difference_scale,1e-08,1,2.0,24,24,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
paired_cancellation_residual,component_difference_scale,1e-08,1,4.0,24,24,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
paired_cancellation_residual,component_difference_scale,1e-08,1,8.0,24,24,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
paired_cancellation_residual,component_difference_scale,1e-08,1,16.0,24,24,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
paired_cancellation_residual,component_difference_scale,1e-08,1,32.0,24,24,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
paired_cancellation_residual,component_difference_scale,1e-08,1,64.0,24,24,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
paired_cancellation_residual,component_difference_scale,1e-08,1,128.0,24,24,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
paired_cancellation_residual,component_difference_scale,1e-08,2,0.25,24,24,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
paired_cancellation_residual,component_difference_scale,1e-08,2,0.5,24,24,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
paired_cancellation_residual,component_difference_scale,1e-08,2,1.0,24,24,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
paired_cancellation_residual,component_difference_scale,1e-08,2,2.0,24,24,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
paired_cancellation_residual,component_difference_scale,1e-08,2,4.0,24,24,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
paired_cancellation_residual,component_difference_scale,1e-08,2,8.0,24,24,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
paired_cancellation_residual,component_difference_scale,1e-08,2,16.0,24,24,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
paired_cancellation_residual,component_difference_scale,1e-08,2,32.0,24,24,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
paired_cancellation_residual,component_difference_scale,1e-08,2,64.0,24,24,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
paired_cancellation_residual,component_difference_scale,1e-08,2,128.0,24,24,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
paired_cancellation_residual,component_difference_scale,1e-08,4,0.25,24,24,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
paired_cancellation_residual,component_difference_scale,1e-08,4,0.5,24,24,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
paired_cancellation_residual,component_difference_scale,1e-08,4,1.0,24,24,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
paired_cancellation_residual,component_difference_scale,1e-08,4,2.0,24,24,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
paired_cancellation_residual,component_difference_scale,1e-08,4,4.0,24,24,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
paired_cancellation_residual,component_difference_scale,1e-08,4,8.0,24,24,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
paired_cancellation_residual,component_difference_scale,1e-08,4,16.0,24,24,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
paired_cancellation_residual,component_difference_scale,1e-08,4,32.0,24,24,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
paired_cancellation_residual,component_difference_scale,1e-08,4,64.0,24,24,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
paired_cancellation_residual,component_difference_scale,1e-08,4,128.0,24,24,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
paired_cancellation_residual,component_difference_scale,1e-08,8,0.25,24,24,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
paired_cancellation_residual,component_difference_scale,1e-08,8,0.5,24,24,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
paired_cancellation_residual,component_difference_scale,1e-08,8,1.0,24,24,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
paired_cancellation_residual,component_difference_scale,1e-08,8,2.0,24,24,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
paired_cancellation_residual,component_difference_scale,1e-08,8,4.0,24,24,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
paired_cancellation_residual,component_difference_scale,1e-08,8,8.0,24,24,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
paired_cancellation_residual,component_difference_scale,1e-08,8,16.0,24,24,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
paired_cancellation_residual,component_difference_scale,1e-08,8,32.0,24,24,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
paired_cancellation_residual,component_difference_scale,1e-08,8,64.0,24,24,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
paired_cancellation_residual,component_difference_scale,1e-08,8,128.0,24,24,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
paired_cancellation_residual,component_difference_scale,1e-08,16,0.25,24,24,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
paired_cancellation_residual,component_difference_scale,1e-08,16,0.5,24,24,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
paired_cancellation_residual,component_difference_scale,1e-08,16,1.0,24,24,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
paired_cancellation_residual,component_difference_scale,1e-08,16,2.0,24,24,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
paired_cancellation_residual,component_difference_scale,1e-08,16,4.0,24,24,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
paired_cancellation_residual,component_difference_scale,1e-08,16,8.0,24,24,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
paired_cancellation_residual,component_difference_scale,1e-08,16,16.0,24,24,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
paired_cancellation_residual,component_difference_scale,1e-08,16,32.0,24,24,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
paired_cancellation_residual,component_difference_scale,1e-08,16,64.0,24,24,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
paired_cancellation_residual,component_difference_scale,1e-08,16,128.0,24,24,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
paired_cancellation_residual,component_difference_scale,1e-06,1,0.25,24,24,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
paired_cancellation_residual,component_difference_scale,1e-06,1,0.5,24,24,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
paired_cancellation_residual,component_difference_scale,1e-06,1,1.0,24,24,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
paired_cancellation_residual,component_difference_scale,1e-06,1,2.0,24,24,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
paired_cancellation_residual,component_difference_scale,1e-06,1,4.0,24,24,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
paired_cancellation_residual,component_difference_scale,1e-06,1,8.0,24,24,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
paired_cancellation_residual,component_difference_scale,1e-06,1,16.0,24,24,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
paired_cancellation_residual,component_difference_scale,1e-06,1,32.0,24,24,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
paired_cancellation_residual,component_difference_scale,1e-06,1,64.0,24,24,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
paired_cancellation_residual,component_difference_scale,1e-06,1,128.0,24,24,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
paired_cancellation_residual,component_difference_scale,1e-06,2,0.25,24,24,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
paired_cancellation_residual,component_difference_scale,1e-06,2,0.5,24,24,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
paired_cancellation_residual,component_difference_scale,1e-06,2,1.0,24,24,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
paired_cancellation_residual,component_difference_scale,1e-06,2,2.0,24,24,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
paired_cancellation_residual,component_difference_scale,1e-06,2,4.0,24,24,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
paired_cancellation_residual,component_difference_scale,1e-06,2,8.0,24,24,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
paired_cancellation_residual,component_difference_scale,1e-06,2,16.0,24,24,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
paired_cancellation_residual,component_difference_scale,1e-06,2,32.0,24,24,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
paired_cancellation_residual,component_difference_scale,1e-06,2,64.0,24,24,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
paired_cancellation_residual,component_difference_scale,1e-06,2,128.0,24,24,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
paired_cancellation_residual,component_difference_scale,1e-06,4,0.25,24,24,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
paired_cancellation_residual,component_difference_scale,1e-06,4,0.5,24,24,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
paired_cancellation_residual,component_difference_scale,1e-06,4,1.0,24,24,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
paired_cancellation_residual,component_difference_scale,1e-06,4,2.0,24,24,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
paired_cancellation_residual,component_difference_scale,1e-06,4,4.0,24,24,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
paired_cancellation_residual,component_difference_scale,1e-06,4,8.0,24,24,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
paired_cancellation_residual,component_difference_scale,1e-06,4,16.0,24,24,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
paired_cancellation_residual,component_difference_scale,1e-06,4,32.0,24,24,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
paired_cancellation_residual,component_difference_scale,1e-06,4,64.0,24,24,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
paired_cancellation_residual,component_difference_scale,1e-06,4,128.0,24,24,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
paired_cancellation_residual,component_difference_scale,1e-06,8,0.25,24,24,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
paired_cancellation_residual,component_difference_scale,1e-06,8,0.5,24,24,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
paired_cancellation_residual,component_difference_scale,1e-06,8,1.0,24,24,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
paired_cancellation_residual,component_difference_scale,1e-06,8,2.0,24,24,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
paired_cancellation_residual,component_difference_scale,1e-06,8,4.0,24,24,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
paired_cancellation_residual,component_difference_scale,1e-06,8,8.0,24,24,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
paired_cancellation_residual,component_difference_scale,1e-06,8,16.0,24,24,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
paired_cancellation_residual,component_difference_scale,1e-06,8,32.0,24,24,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
paired_cancellation_residual,component_difference_scale,1e-06,8,64.0,24,24,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
paired_cancellation_residual,component_difference_scale,1e-06,8,128.0,24,24,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
paired_cancellation_residual,component_difference_scale,1e-06,16,0.25,24,24,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
paired_cancellation_residual,component_difference_scale,1e-06,16,0.5,24,24,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
paired_cancellation_residual,component_difference_scale,1e-06,16,1.0,24,24,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
paired_cancellation_residual,component_difference_scale,1e-06,16,2.0,24,24,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
paired_cancellation_residual,component_difference_scale,1e-06,16,4.0,24,24,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
paired_cancellation_residual,component_difference_scale,1e-06,16,8.0,24,24,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
paired_cancellation_residual,component_difference_scale,1e-06,16,16.0,24,24,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
paired_cancellation_residual,component_difference_scale,1e-06,16,32.0,24,24,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
paired_cancellation_residual,component_difference_scale,1e-06,16,64.0,24,24,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
paired_cancellation_residual,component_difference_scale,1e-06,16,128.0,24,24,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
paired_cancellation_residual,component_difference_scale,0.0001,1,0.25,24,24,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
paired_cancellation_residual,component_difference_scale,0.0001,1,0.5,24,24,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
paired_cancellation_residual,component_difference_scale,0.0001,1,1.0,24,24,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
paired_cancellation_residual,component_difference_scale,0.0001,1,2.0,24,24,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
paired_cancellation_residual,component_difference_scale,0.0001,1,4.0,24,24,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
paired_cancellation_residual,component_difference_scale,0.0001,1,8.0,24,24,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
paired_cancellation_residual,component_difference_scale,0.0001,1,16.0,24,24,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
paired_cancellation_residual,component_difference_scale,0.0001,1,32.0,24,24,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
paired_cancellation_residual,component_difference_scale,0.0001,1,64.0,24,24,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
paired_cancellation_residual,component_difference_scale,0.0001,1,128.0,24,24,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
paired_cancellation_residual,component_difference_scale,0.0001,2,0.25,24,24,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
paired_cancellation_residual,component_difference_scale,0.0001,2,0.5,24,24,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
paired_cancellation_residual,component_difference_scale,0.0001,2,1.0,24,24,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
paired_cancellation_residual,component_difference_scale,0.0001,2,2.0,24,24,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
paired_cancellation_residual,component_difference_scale,0.0001,2,4.0,24,24,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
paired_cancellation_residual,component_difference_scale,0.0001,2,8.0,24,24,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
paired_cancellation_residual,component_difference_scale,0.0001,2,16.0,24,24,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
paired_cancellation_residual,component_difference_scale,0.0001,2,32.0,24,24,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
paired_cancellation_residual,component_difference_scale,0.0001,2,64.0,24,24,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
paired_cancellation_residual,component_difference_scale,0.0001,2,128.0,24,24,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
paired_cancellation_residual,component_difference_scale,0.0001,4,0.25,24,24,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
paired_cancellation_residual,component_difference_scale,0.0001,4,0.5,24,24,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
paired_cancellation_residual,component_difference_scale,0.0001,4,1.0,24,24,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
paired_cancellation_residual,component_difference_scale,0.0001,4,2.0,24,24,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
paired_cancellation_residual,component_difference_scale,0.0001,4,4.0,24,24,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
paired_cancellation_residual,component_difference_scale,0.0001,4,8.0,24,24,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
paired_cancellation_residual,component_difference_scale,0.0001,4,16.0,24,24,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
paired_cancellation_residual,component_difference_scale,0.0001,4,32.0,24,24,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
paired_cancellation_residual,component_difference_scale,0.0001,4,64.0,24,24,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
paired_cancellation_residual,component_difference_scale,0.0001,4,128.0,24,24,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
paired_cancellation_residual,component_difference_scale,0.0001,8,0.25,24,24,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
paired_cancellation_residual,component_difference_scale,0.0001,8,0.5,24,24,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
paired_cancellation_residual,component_difference_scale,0.0001,8,1.0,24,24,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
paired_cancellation_residual,component_difference_scale,0.0001,8,2.0,24,24,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
paired_cancellation_residual,component_difference_scale,0.0001,8,4.0,24,24,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
paired_cancellation_residual,component_difference_scale,0.0001,8,8.0,24,24,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
paired_cancellation_residual,component_difference_scale,0.0001,8,16.0,24,24,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
paired_cancellation_residual,component_difference_scale,0.0001,8,32.0,24,24,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
paired_cancellation_residual,component_difference_scale,0.0001,8,64.0,24,24,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
paired_cancellation_residual,component_difference_scale,0.0001,8,128.0,24,24,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
paired_cancellation_residual,component_difference_scale,0.0001,16,0.25,24,24,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
paired_cancellation_residual,component_difference_scale,0.0001,16,0.5,24,24,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
paired_cancellation_residual,component_difference_scale,0.0001,16,1.0,24,24,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
paired_cancellation_residual,component_difference_scale,0.0001,16,2.0,24,24,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
paired_cancellation_residual,component_difference_scale,0.0001,16,4.0,24,24,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
paired_cancellation_residual,component_difference_scale,0.0001,16,8.0,24,24,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
paired_cancellation_residual,component_difference_scale,0.0001,16,16.0,24,24,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
paired_cancellation_residual,component_difference_scale,0.0001,16,32.0,24,24,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
paired_cancellation_residual,component_difference_scale,0.0001,16,64.0,24,24,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
paired_cancellation_residual,component_difference_scale,0.0001,16,128.0,24,24,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
self_consistent_wrong_derivative,relative_fault_magnitude,1e-12,1,0.25,24,24,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
self_consistent_wrong_derivative,relative_fault_magnitude,1e-12,1,0.5,24,24,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
self_consistent_wrong_derivative,relative_fault_magnitude,1e-12,1,1.0,24,24,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
self_consistent_wrong_derivative,relative_fault_magnitude,1e-12,1,2.0,24,24,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
self_consistent_wrong_derivative,relative_fault_magnitude,1e-12,1,4.0,24,24,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
self_consistent_wrong_derivative,relative_fault_magnitude,1e-12,1,8.0,24,24,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
self_consistent_wrong_derivative,relative_fault_magnitude,1e-12,1,16.0,24,24,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
